"Id","ProcessName","Path","StartTime","WorkingSetMB","PrivateMemoryMB","VirtualMemoryMB","PagedMemoryMB","CpuSeconds","Responding"
"2104","AppActions","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AppActions.exe","01-06-2026 10:58:52","42.07","11.89","2134108.44","11.89","0.72","True"
"8004","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:49:11","41.2","14.91","2249575.46","14.91","3.88","True"
"9208","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","39.51","8.53","2101462.82","8.53","7.14","True"
"27668","node","C:\Program Files\nodejs\node.exe","01-06-2026 11:42:15","38.57","58.76","5310.2","58.76","0.33","True"
"5984","fshoster64",,,"35.99","14.07","2101455.55","14.07",,"True"
"17424","HPSystemEventUtilityHost","C:\Program Files\WindowsApps\AD2F1837.HPSystemEventUtility_3.2.24.0_x64__v10z8vjag6ke6\SystemEventUtility\HPSystemEventUtilityHost.exe","01-06-2026 11:00:47","35.55","33.96","4804.98","33.96","0.33","True"
"14068","mcafee-security","C:\Program Files\WindowsApps\5A894077.McAfeeSecurity_2.1.68.0_x64__wafk5atnkzcwy\mcafee-security.exe","01-06-2026 10:50:35","35.28","65.66","38003.85","65.66","1.59","True"
"14836","ctfmon",,"01-06-2026 10:49:08","33.06","6.99","2101408.57","6.99","11.69","True"
"1308","lsass",,,"32.63","11.97","2101405.31","11.97",,"True"
"10688","svchost",,,"32.44","9.44","2101427.4","9.44",,"True"
"3660","Code","C:\Users\Nrusingha\AppData\Local\Programs\Microsoft VS Code\Code.exe","01-06-2026 11:01:58","31.95","10.55","2150759.02","10.55","0.02","True"
"3548","SDXHelper","C:\Program Files\Microsoft Office\Root\Office16\SDXHelper.exe","01-06-2026 11:03:52","31.93","16.78","2101491.66","16.78","12.88","True"
"6624","wslservice",,,"31.82","7.23","2101414.79","7.23",,"True"
"11888","SearchIndexer",,,"31.64","14.76","2101426.27","14.76",,"True"
"6384","IntelAudioService",,,"30.88","43.5","4780.55","43.5",,"True"
"26512","node","C:\Program Files\nodejs\node.exe","01-06-2026 11:36:44","30.36","59.21","5310.7","59.21","0.14","True"
"1572","com.docker.build","C:\Program Files\Docker\Docker\resources\com.docker.build.exe","01-06-2026 11:01:43","29.89","25.29","5366.18","25.29","0.81","True"
"3352","svchost",,,"28.61","18.02","2101404.82","18.02",,"True"
"9060","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:48:51","27.93","10.64","2101403.99","10.64","3.62","True"
"3924","AppHelperCap",,,"27.56","8.25","2101382.06","8.25",,"True"
"9348","svchost",,,"26.53","7.85","2101404.79","7.85",,"True"
"8316","svchost",,,"26.49","4.25","2101378.05","4.25",,"True"
"29420","chrome","C:\Program Files\Google\Chrome\Application\chrome.exe","01-06-2026 11:42:07","26.32","10.46","2249255.11","10.46","15.06","True"
"4092","esbuild","C:\work\repo\investment-scanner\frontend\node_modules\@esbuild\win32-x64\esbuild.exe","01-06-2026 11:36:44","26.31","43.9","5987.42","43.9","25.64","True"
"16240","svchost",,,"26.29","5.26","2101376","5.26",,"True"
"3156","svchost",,,"26.27","8.62","2101392.57","8.62",,"True"
"13108","WidgetService","C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.18.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe","01-06-2026 10:49:04","26.24","5.24","2101413.17","5.24","1.09","True"
"4032","dasHost",,,"25.97","6.57","2101373.95","6.57",,"True"
"6548","svchost",,,"25.94","4.77","2101385.5","4.77",,"True"
"9668","HPEnhancedLighting.Bg","C:\Program Files\WindowsApps\AD2F1837.HPEnhance_1.4.4.0_x64__v10z8vjag6ke6\Win32\HPEnhancedLighting.Bg.exe","01-06-2026 10:51:13","25.82","27.94","4783.32","27.94","0.25","True"
"36564","chrome","C:\Program Files\Google\Chrome\Application\chrome.exe","01-06-2026 12:27:23","25.64","16.07","3694693.52","16.07","0.27","True"
"13412","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 10:50:42","25.34","3.38","2101395.29","3.38","0.28","True"
"38436","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 12:31:39","25.32","3.41","2101396.79","3.41","0.2","True"
"6068","HPCommRecovery",,,"25.25","19.01","4666.28","19.01",,"True"
"40684","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","01-06-2026 12:42:22","25.24","10.21","2249294.74","10.21","7.09","True"
"5368","svchost",,,"24.89","7.68","2101402.29","7.68",,"True"
"6032","fshoster64",,,"24.43","7.05","2101401.2","7.05",,"True"
"2988","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:49:01","24.25","3.77","2101392.84","3.77","0.36","True"
"9356","fshoster64","C:\Program Files (x86)\Safe Online\x64\fshoster64.exe","01-06-2026 10:48:51","24.02","4.18","2101414.02","4.18","1.5","True"
"4560","WUDFHost",,,"23.61","9.59","2101374.63","9.59",,"True"
"16520","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 10:50:42","23.38","2.91","2101388.34","2.91","0.2","True"
"4752","svchost",,,"23.33","10.5","2101377.15","10.5",,"True"
"9948","svchost",,,"23.17","5.3","2101378.66","5.3",,"True"
"12864","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:49:03","22.64","3.71","2101401.73","3.71","0.31","True"
"4164","svchost",,,"22.35","17.12","2101397.05","17.12",,"True"
"1732","mcafee-security-ft","C:\Program Files\WindowsApps\5A894077.McAfeeSecurity_2.1.68.0_x64__wafk5atnkzcwy\Win32\mcafee-security-ft.exe","01-06-2026 10:50:43","22.17","3.05","4257.97","3.05","0.17","True"
"6244","SecurityHealthService",,,"21.89","7.45","2101419.15","7.45",,"True"
"14008","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:49:09","21.72","3.15","2101391.84","3.15","1.39","True"
"2684","svchost",,,"21.71","3.43","2101366.34","3.43",,"True"
"12120","vmwp",,,"21.67","12","2101380.35","12",,"True"
"2508","svchost",,,"21.67","7.34","2101364.41","7.34",,"True"
"5540","svchost",,,"21.46","3.89","2101382.14","3.89",,"True"
"8308","taskhostw","C:\WINDOWS\system32\taskhostw.exe","01-06-2026 10:48:51","21.36","8.33","2101506.67","8.33","5.8","True"
"3736","svchost",,,"21.21","5.35","2105546.82","5.35",,"True"
"4340","svchost",,,"21.21","4.75","2101505.29","4.75",,"True"
"3612","svchost",,,"21.19","18.2","2101372.71","18.2",,"True"
"1236","winlogon",,,"20.71","2.77","2101387.73","2.77",,"True"
"6392","RtkAudUService64",,,"20.68","8.85","4258.32","8.85",,"True"
"2556","OverlayHelper",,"01-06-2026 10:48:51","20.66","53.25","4833.32","53.25","108.17","True"
"4464","svchost",,,"20.59","5.25","2101360.3","5.25",,"True"
"1624","svchost",,,"20.38","10.79","2101346.66","10.79",,"True"
"15872","docker","C:\Program Files\Docker\Docker\resources\bin\docker.exe","01-06-2026 14:08:39","20.36","50.7","5357.04","50.7","0.05","True"
"8720","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","01-06-2026 12:32:16","20.35","9.31","2249288.34","9.31","0.31","True"
"10528","brave","C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe","01-06-2026 12:32:16","20.32","10.24","2249292.87","10.24","0.36","True"
"14048","svchost",,,"20.29","3.48","2101355.22","3.48",,"True"
"25144","svchost",,,"20.27","3.49","2101388.21","3.49",,"True"
"656","svchost",,,"20.21","3.91","2101361.18","3.91",,"True"
"1156","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:50:06","19.76","3.04","2101386.56","3.04","2.52","True"
"13756","chrome","C:\Program Files\Google\Chrome\Application\chrome.exe","01-06-2026 11:09:39","19.7","10.28","2249248.96","10.28","0.81","True"
"3708","DiagsCap",,,"19.22","26.6","2101395.04","26.6",,"True"
"184","Registry",,,"19.06","10.64","156.27","10.64",,"True"
"14784","msedgewebview2","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\148.0.3967.96\msedgewebview2.exe","01-06-2026 10:49:11","18.98","10.09","2249311.46","10.09","0.27","True"
"2696","svchost",,,"18.52","7.4","2101387.31","7.4",,"True"
"10588","igfxEMN","C:\WINDOWS\System32\DriverStore\FileRepository\cui_dch.inf_amd64_5d2e576bb8443cb9\igfxEMN.exe","01-06-2026 10:48:57","18.48","4.5","2101395.76","4.5","3.94","True"
"6448","SECOMN64",,,"18.39","9.59","4216","9.59",,"True"
"5444","svchost",,,"18.2","4.24","2101374.86","4.24",,"True"
"8424","ETDCtrl","C:\WINDOWS\system32\ETDCtrl.exe","01-06-2026 10:48:49","18.1","6.89","4241.73","6.89","0.2","True"
"5684","spoolsv",,,"18.04","5.52","2101357.13","5.52",,"True"
"1596","svchost",,,"17.87","3.3","2101369.34","3.3",,"True"
"16060","svchost",,,"17.61","8.02","2101380.83","8.02",,"True"
"11928","RtkAudUService64",,,"17.21","4.16","4225.43","4.16",,"True"
"4208","svchost",,,"17.14","3.98","2101368.51","3.98",,"True"
"2188","svchost",,,"17.12","6.84","2101349.21","6.84",,"True"
"58836","WmiPrvSE",,,"16.98","5.84","2101337.43","5.84",,"True"
"812","svchost",,,"16.71","3.98","2101350.99","3.98",,"True"
"11252","AggregatorHost",,,"16.7","4.5","2101359.44","4.5",,"True"
"2784","svchost",,,"16.68","8.56","2101638.24","8.56",,"True"
"3804","svchost",,,"16.38","3.66","2101357.98","3.66",,"True"
"5028","HPPrintScanDoctorService",,,"16.27","4.22","2101349.75","4.22",,"True"
"7892","svchost",,,"16.2","6.69","2101349.87","6.69",,"True"
"4140","NetworkCap",,,"15.84","3.7","2101359.62","3.7",,"True"
"18084","docker-sandbox","C:\Program Files\Docker\cli-plugins\docker-sandbox.exe","01-06-2026 11:01:43","15.66","25.53","5317.73","25.53","0.05","True"
"9256","svchost",,,"15.64","2.41","2101352.82","2.41",,"True"
"3672","svchost",,,"15.62","4.14","2101355.48","4.14",,"True"
"17236","svchost",,,"15.37","3.22","2101353.38","3.22",,"True"
"17828","svchost","C:\WINDOWS\system32\svchost.exe","01-06-2026 10:50:51","15.17","2.94","2101367.42","2.94","0.12","True"
"2172","svchost",,,"15.05","2.44","2101346.19","2.44",,"True"
"2040","svchost",,,"15.01","2.72","2101351.7","2.72",,"True"
"17856","svchost",,,"14.89","3.63","2101351.89","3.63",,"True"
"6264","svchost",,,"14.76","3.06","2102373.57","3.06",,"True"
"8708","rundll32","C:\WINDOWS\System32\rundll32.exe","01-06-2026 10:48:49","14.68","2.47","2101368.16","2.47","0.23","True"
"4056","igfxCUIServiceN",,,"14.44","2.59","2101345.23","2.59",,"True"
"5668","WmiPrvSE",,,"14.18","4.34","2101328.56","4.34",,"True"
"10276","esbuild","C:\work\repo\investment-scanner\frontend\node_modules\@esbuild\win32-x64\esbuild.exe","01-06-2026 11:42:15","14","18.51","5289.82","18.51","4.34","True"
"11528","SentryEye",,,"13.91","69.62","2101426.09","69.62",,"True"
"9724","vmcompute",,,"13.82","2.68","2101319.33","2.68",,"True"
"13828","AdobeCollabSync","C:\Program Files\Adobe\Acrobat DC\Acrobat\AdobeCollabSync.exe","01-06-2026 11:00:03","13.75","22.8","2101504.54","22.8","35.28","True"
"3224","svchost",,,"13.74","3.46","2101347.04","3.46",,"True"
"1724","WUDFHost",,,"13.5","14.01","2101388.96","14.01",,"True"
"2148","svchost",,,"13.45","3.35","2101345.59","3.35",,"True"
"13620","RuntimeBroker","C:\Windows\System32\RuntimeBroker.exe","01-06-2026 10:49:05","13.39","2.37","2101360.88","2.37","0.08","True"
"3268","svchost",,,"12.98","2.82","2101341.95","2.82",,"True"
